                  上证指数 (000001)

      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA5   	   MA.MA13  	   MA.MA34  	   MA.MA144 	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	 SKDJ.K     	 SKDJ.D     	
 1991/07/09	 136.560	 136.570	 134.310	 134.640	           8442	    135.556	    135.053	    125.261	           	           	      0.000	     84.420	     89.930	     83.584	      4.487	      4.887	     -0.801	     45.525	     59.256	
 1991/07/10	 134.400	 135.600	 133.720	 133.990	           6023	    135.300	    135.294	    125.994	           	           	      0.000	     60.230	     96.546	     86.198	      4.142	      4.738	     -1.191	     31.694	     46.019	
 1991/07/11	 133.220	 133.990	 133.130	 133.380	           5073	    134.650	    135.387	    126.679	           	           	      0.000	     50.730	     79.904	     86.774	      3.777	      4.546	     -1.538	     21.451	     32.890	
 1991/07/12	 132.800	 133.380	 132.420	 132.800	           3144	    134.018	    135.334	    127.330	    124.238	           	      0.000	     31.440	     57.112	     84.983	      3.401	      4.317	     -1.832	     15.333	     22.826	
 1991/07/15	 133.900	 134.100	 131.870	 133.140	          11938	    133.590	    135.204	    127.961	    124.468	           	      0.000	    119.380	     69.240	     73.981	      3.095	      4.072	     -1.955	     15.435	     17.407	
 1991/07/16	 134.390	 134.470	 133.140	 134.470	           2796	    133.556	    135.072	    128.600	    124.677	           	      0.000	     27.960	     57.948	     73.939	      2.926	      3.843	     -1.834	     22.790	     17.853	
 1991/07/17	 135.810	 135.810	 135.390	 135.810	            660	    133.920	    134.937	    129.247	    124.862	           	      0.000	      6.600	     47.222	     71.884	      2.867	      3.648	     -1.562	     35.884	     24.703	
 1991/07/18	 137.170	 137.170	 135.810	 137.170	            847	    134.678	    134.962	    129.904	    125.019	           	      0.000	      8.470	     38.770	     59.337	      2.897	      3.498	     -1.202	     55.187	     37.954	
 1991/07/19	 137.660	 138.540	 136.660	 136.700	          10823	    135.458	    135.018	    130.514	    125.133	           	      0.000	    108.230	     54.128	     55.620	      2.849	      3.368	     -1.037	     64.319	     51.797	
 1991/07/22	 138.070	 138.070	 136.700	 138.070	           2764	    136.444	    135.234	    131.130	    125.222	           	      0.000	     27.640	     35.780	     52.510	      2.889	      3.272	     -0.766	     73.761	     64.423	
 1991/07/23	 139.350	 139.390	 138.070	 139.390	           7241	    137.428	    135.446	    131.754	    125.320	           	      0.000	     72.410	     44.670	     51.309	      2.993	      3.216	     -0.447	     82.681	     73.587	
 1991/07/24	 140.660	 140.740	 138.690	 140.680	           5988	    138.402	    135.809	    132.381	    125.419	           	      0.000	     59.880	     55.326	     51.274	      3.143	      3.202	     -0.118	     89.072	     81.838	
 1991/07/25	 140.200	 141.010	 139.990	 140.190	           8390	    139.006	    136.187	    132.961	    125.507	           	      0.000	     83.900	     70.412	     54.591	      3.185	      3.198	     -0.026	     91.159	     87.637	
 1991/07/26	 140.110	 141.460	 139.270	 140.660	           9279	    139.798	    136.650	    133.520	    125.589	           	      0.000	     92.790	     67.324	     60.726	      3.220	      3.203	      0.034	     91.487	     90.572	
 1991/07/29	 141.220	 141.720	 140.810	 141.520	           4771	    140.488	    137.229	    134.068	    125.668	           	      0.000	     47.710	     71.338	     53.559	      3.279	      3.218	      0.122	     92.907	     91.851	
 1991/07/30	 142.390	 142.450	 141.390	 142.390	           5601	    141.088	    137.922	    134.605	    125.744	           	      0.000	     56.010	     68.058	     56.364	      3.357	      3.246	      0.223	     94.810	     93.068	
 1991/07/31	 143.720	 143.800	 142.390	 143.800	           4051	    141.712	    138.768	    135.148	    125.825	           	      0.000	     40.510	     64.184	     59.755	      3.493	      3.295	      0.395	     96.583	     94.767	
 1991/08/01	 145.120	 145.240	 143.800	 145.240	           4731	    142.722	    139.699	    135.757	    125.912	           	      0.000	     47.310	     56.866	     63.639	      3.674	      3.371	      0.606	     97.880	     96.424	
 1991/08/02	 146.490	 146.680	 145.440	 146.680	          11744	    143.926	    140.639	    136.372	    126.005	           	      0.000	    117.440	     61.796	     64.560	      3.889	      3.475	      0.829	     98.735	     97.733	
 1991/08/05	 148.060	 148.150	 146.680	 148.150	           5126	    145.252	    141.588	    136.994	    126.104	           	      0.000	     51.260	     62.506	     66.922	      4.130	      3.606	      1.049	     99.265	     98.626	
 1991/08/06	 149.620	 149.620	 148.150	 149.620	           2001	    146.698	    142.545	    137.621	    126.208	           	      0.000	     20.010	     55.306	     61.682	      4.390	      3.763	      1.254	     99.581	     99.193	
 1991/08/07	 150.930	 151.120	 149.620	 151.120	           1107	    148.162	    143.655	    138.255	    126.322	           	      0.000	     11.070	     49.418	     56.801	      4.663	      3.943	      1.440	     99.765	     99.537	
 1991/08/08	 152.570	 152.610	 151.120	 152.610	           1951	    149.636	    144.773	    138.894	    126.446	           	      0.000	     19.510	     43.858	     50.362	      4.942	      4.142	      1.599	     99.870	     99.739	
 1991/08/09	 153.900	 154.100	 152.610	 154.100	           3715	    151.120	    145.905	    139.539	    126.584	           	      0.000	     37.150	     27.800	     44.798	      5.223	      4.359	      1.730	     99.928	     99.854	
 1991/08/12	 155.340	 155.540	 154.100	 155.540	           3919	    152.598	    147.048	    140.188	    126.732	           	      0.000	     39.190	     25.386	     43.946	      5.499	      4.587	      1.825	     99.961	     99.920	
 1991/08/13	 156.870	 157.070	 155.540	 157.070	          20039	    154.088	    148.346	    140.842	    126.890	           	      0.000	    200.390	     61.462	     58.384	      5.775	      4.824	      1.901	     99.979	     99.956	
 1991/08/14	 158.300	 158.630	 158.110	 158.630	           5480	    155.590	    149.729	    141.502	    127.060	           	      0.000	     54.800	     70.208	     59.813	      6.049	      5.069	      1.960	     99.989	     99.976	
 1991/08/15	 159.920	 160.210	 158.630	 160.210	           1537	    157.110	    151.166	    142.168	    127.244	           	      0.000	     15.370	     69.380	     56.619	      6.322	      5.320	      2.003	     99.994	     99.987	
 1991/08/16	 161.560	 161.600	 160.210	 161.600	            984	    158.610	    152.644	    142.896	    127.441	           	      0.000	      9.840	     63.918	     45.859	      6.574	      5.571	      2.006	     99.997	     99.993	
 1991/08/19	 163.210	 163.210	 161.600	 163.210	            985	    160.144	    154.137	    143.698	    127.654	           	      0.000	      9.850	     58.050	     41.718	      6.825	      5.821	      2.007	     99.998	     99.996	
 1991/08/20	 164.740	 164.840	 163.210	 164.840	            573	    161.698	    155.645	    144.567	    127.881	           	      0.000	      5.730	     19.118	     40.290	      7.074	      6.072	      2.003	     99.999	     99.998	
 1991/08/21	 166.490	 166.490	 164.840	 166.490	           3411	    163.270	    157.168	    145.446	    128.125	           	      0.000	     34.110	     14.980	     42.594	      7.320	      6.321	      1.996	    100.000	     99.999	
 1991/08/22	 167.810	 168.160	 166.490	 168.160	           1296	    164.860	    158.708	    146.393	    128.383	           	      0.000	     12.960	     14.498	     41.939	      7.562	      6.570	      1.985	    100.000	     99.999	
 1991/08/23	 169.810	 169.810	 168.160	 169.810	            605	    166.502	    160.261	    147.408	    128.657	           	      0.000	      6.050	     13.740	     38.829	      7.798	      6.815	      1.965	    100.000	    100.000	
 1991/08/26	 171.510	 171.510	 169.810	 171.510	            643	    168.162	    161.829	    148.493	    128.945	           	      0.000	      6.430	     13.056	     35.553	      8.029	      7.058	      1.942	    100.000	    100.000	
 1991/08/27	 173.060	 173.190	 171.510	 173.190	            796	    169.832	    163.412	    149.646	    129.248	           	      0.000	      7.960	     13.502	     16.310	      8.253	      7.297	      1.912	    100.000	    100.000	
 1991/08/28	 174.820	 174.920	 173.190	 174.920	            804	    171.518	    165.014	    150.867	    129.567	           	      0.000	      8.040	      8.288	     11.634	      8.472	      7.532	      1.880	    100.000	    100.000	
 1991/08/29	 176.530	 176.660	 174.920	 176.660	           2608	    173.218	    166.639	    152.157	    129.901	           	      0.000	     26.080	     10.912	     12.705	      8.686	      7.763	      1.846	    100.000	    100.000	
 1991/08/30	 178.200	 178.430	 176.660	 178.430	           6759	    174.942	    168.282	    153.489	    130.243	           	      0.000	     67.590	     23.220	     18.480	      8.896	      7.989	      1.813	    100.000	    100.000	
 1991/09/02	 180.080	 180.220	 178.430	 180.220	           1408	    176.684	    169.942	    154.835	    130.593	           	      0.000	     14.080	     24.750	     18.903	      9.102	      8.212	      1.780	    100.000	    100.000	
 1991/09/03	 181.710	 181.970	 180.220	 181.970	           1475	    178.440	    171.616	    156.193	    130.952	           	      0.000	     14.750	     26.108	     19.805	      9.299	      8.429	      1.739	    100.000	    100.000	
 1991/09/04	 183.660	 183.690	 181.970	 183.690	            650	    180.194	    173.315	    157.561	    131.318	           	      0.000	      6.500	     25.800	     17.044	      9.484	      8.640	      1.689	    100.000	    100.000	
 1991/09/05	 185.480	 185.510	 183.690	 185.510	           1514	    181.964	    175.031	    158.996	    131.694	           	      0.000	     15.140	     23.612	     17.262	      9.667	      8.846	      1.643	    100.000	    100.000	
 1991/09/06	 187.090	 187.360	 185.510	 187.360	           2765	    183.750	    176.763	    160.446	    132.079	           	      0.000	     27.650	     15.624	     19.422	      9.848	      9.046	      1.603	    100.000	    100.000	
 1991/09/09	 189.100	 189.240	 187.360	 189.240	           3552	    185.554	    178.513	    161.912	    132.473	           	      0.000	     35.520	     19.912	     22.331	     10.027	      9.242	      1.569	    100.000	    100.000	
 1991/09/10	 190.980	 190.980	 188.190	 188.330	          33434	    186.826	    180.065	    163.314	    132.856	           	      0.000	    334.340	     83.830	     54.969	      9.980	      9.390	      1.181	     95.875	     98.625	
 1991/09/11	 187.290	 187.290	 186.860	 187.220	          21392	    187.532	    181.404	    164.697	    133.228	           	      0.000	    213.920	    125.314	     75.557	      9.741	      9.460	      0.563	     89.311	     95.062	
 1991/09/12	 186.220	 187.400	 186.070	 186.220	          19699	    187.674	    182.535	    166.037	    133.588	           	      0.000	    196.990	    161.684	     92.648	      9.364	      9.441	     -0.154	     80.860	     88.682	
 1991/09/13	 188.000	 188.040	 185.010	 187.790	          37434	    187.760	    183.659	    167.398	    133.956	           	      0.000	    374.340	    231.022	    123.323	      9.086	      9.370	     -0.567	     76.120	     82.097	
 1991/09/16	 189.550	 189.660	 187.790	 189.660	           9933	    187.844	    184.792	    168.788	    134.340	           	      0.000	     99.330	    243.784	    131.848	      8.914	      9.279	     -0.729	     77.243	     78.074	
 1991/09/17	 191.160	 191.180	 188.280	 188.650	          28829	    187.908	    185.715	    170.107	    134.720	           	      0.000	    288.290	    234.574	    159.202	      8.598	      9.143	     -1.090	     74.768	     76.044	
 1991/09/18	 187.260	 188.590	 187.180	 187.630	          15822	    187.990	    186.422	    171.354	    135.096	           	      0.000	    158.220	    223.434	    174.374	      8.170	      8.948	     -1.556	     66.073	     72.695	
